#ID DescID M200b Vmax Vrms R200b Rs Np X Y Z VX VY VZ Parent_ID
1562777 -1 1.0687e+13 651.684 0 512.959 0 268 643.915039 261.247620 1042.964355 -106.630676 333.334137 87.970390 -1
1562782 -1 8.7729e+12 609.616 0 480.299 0 220 547.210449 358.383057 933.178345 230.293060 -299.554199 387.919159 -1
1562797 -1 1.1245e+13 652.418 0 521.740 0 282 653.975525 328.830872 1032.807983 17.447069 -52.460129 20.783100 -1
1562805 -1 1.304e+13 645.906 0 548.134 0 327 634.712585 518.057068 794.871826 -62.689007 310.951324 -373.657837 -1
1562809 -1 1.3e+13 654.765 0 547.575 0 326 600.434265 350.673309 1021.099243 27.448095 62.518867 85.205238 -1
1562815 -1 8.7331e+12 568.385 0 479.570 0 219 664.304321 430.334595 1017.564087 -168.202957 3.224588 209.131104 -1
1562821 -1 1.5512e+13 720.200 0 580.792 0 389 684.847473 365.883972 1017.400940 68.778595 101.763054 -35.015709 -1
1562832 -1 1.2681e+13 650.609 0 543.058 0 318 640.446411 333.273407 861.866821 -318.634857 43.346951 -89.410423 -1
1562837 -1 1.635e+13 718.582 0 591.061 0 410 695.064941 358.023682 1000.272522 35.855442 284.874451 198.412781 -1
1562845 -1 1.5313e+13 729.436 0 578.293 0 384 784.520081 366.792908 1000.965210 70.282692 260.074951 166.112518 -1
1562856 -1 8.414e+12 588.688 0 473.658 0 211 779.472473 337.207031 846.762329 -80.568756 29.167265 42.186356 -1
1562866 -1 8.2545e+12 563.987 0 470.646 0 207 721.090149 266.585754 964.678223 -223.480270 220.728912 -433.429749 -1
1562881 -1 1.5353e+13 675.903 0 578.795 0 385 602.164429 461.318512 1008.375366 -138.572021 -32.245964 176.864441 -1
1562884 -1 9.5306e+12 606.678 0 493.746 0 239 775.673828 393.467407 917.836853 -414.118347 52.571255 83.977348 -1
1562888 -1 1.0169e+13 643.257 0 504.527 0 255 664.834900 298.247406 1020.744629 238.239334 272.106995 -11.186487 -1
1562899 -1 1.5432e+13 700.765 0 579.795 0 387 721.938354 467.128326 925.404480 86.719635 -27.546383 -25.357147 -1
1562901 -1 9.2515e+12 615.586 0 488.878 0 232 550.436707 511.993286 1012.348022 233.481277 224.025909 -242.118500 -1
1562915 -1 1.0248e+13 627.038 0 505.842 0 257 635.605042 517.219299 792.447205 -589.724121 521.745361 177.575912 -1
1562919 -1 1.2362e+13 677.168 0 538.466 0 310 609.378418 292.479919 791.278564 58.049015 373.223022 -371.309265 -1
1562957 -1 1.3598e+13 783.143 0 555.847 0 341 622.743164 342.971405 841.382263 -153.157349 123.957901 -116.430710 -1
1562964 -1 1.2242e+13 700.707 0 536.723 0 307 712.191406 293.351044 955.836243 -378.042236 165.733734 133.202637 -1
1562976 -1 9.2515e+12 586.648 0 488.878 0 232 783.314270 469.315826 953.240417 -129.472794 -80.996758 216.414474 -1
1562980 -1 9.2116e+12 579.984 0 488.174 0 231 629.255798 353.955444 1014.956360 0.499397 41.795731 107.443184 -1
1562985 -1 1.1644e+13 683.942 0 527.835 0 292 594.578125 339.993225 929.995789 -133.424698 126.727066 7.189080 -1
1562988 -1 8.5337e+12 565.648 0 475.892 0 214 754.913574 519.852539 1024.186035 -206.456146 10.619406 176.549744 -1
1562991 -1 9.3711e+12 660.776 0 490.976 0 235 762.317078 488.892578 1019.385071 -126.894432 -146.513397 33.823048 -1
1562995 -1 1.0886e+13 624.831 0 516.129 0 273 532.075806 446.360565 841.173523 94.285538 -170.063110 -42.346615 -1
1563009 -1 1.2083e+13 688.424 0 534.382 0 303 537.501831 363.062592 970.695435 -99.290932 -264.755951 -70.064415 -1
1563020 -1 1.1325e+13 684.680 0 522.970 0 284 606.506714 284.874939 795.214417 -233.612289 842.206970 -317.470093 -1
1563032 -1 1.0368e+13 599.570 0 507.803 0 260 716.391785 515.904846 859.796204 163.017258 -81.414299 69.178658 -1
1563050 -1 1.2162e+13 644.206 0 535.555 0 305 749.331238 441.394470 997.746399 71.901421 265.853821 227.300644 -1
1563061 -1 8.9723e+12 621.694 0 483.910 0 225 686.919556 412.640930 796.753967 -54.532722 -156.622177 218.760437 -1
1563064 -1 1.1843e+13 652.133 0 530.831 0 297 665.542969 369.643799 862.888184 -334.758331 -125.040810 -68.097015 -1
1563067 -1 1.3678e+13 715.833 0 556.932 0 343 589.523254 332.709137 811.358887 415.119507 154.220306 -102.073570 -1
1563070 -1 9.6502e+12 609.115 0 495.803 0 242 611.880066 298.455963 796.418579 53.347973 46.555241 -502.463348 -1
1563073 -1 9.3312e+12 592.525 0 490.278 0 234 545.106384 360.646271 1020.970154 224.670593 -95.207619 -200.612274 -1
1563075 -1 9.8097e+12 603.506 0 498.520 0 246 666.835632 385.601074 833.399536 -58.164062 -168.065674 22.377300 -1
1563079 -1 1.1724e+13 665.105 0 529.038 0 294 630.559998 464.268402 852.723450 219.341324 18.186769 76.013710 -1
1563082 -1 9.1318e+12 608.947 0 486.761 0 229 752.500610 439.249268 1016.818787 -169.384979 212.369125 108.749016 -1
1563092 -1 1.0089e+13 591.802 0 503.204 0 253 554.932983 289.654144 871.583862 100.217751 82.264580 266.855469 -1
1563093 -1 1.1245e+13 670.681 0 521.740 0 282 541.216125 419.678009 816.317566 -75.015350 -103.467537 -175.979126 -1
1563102 -1 1.0607e+13 631.573 0 511.680 0 266 697.813293 299.557922 977.102356 -34.747459 10.767862 -68.283043 -1
1563110 -1 1.2681e+13 716.844 0 543.058 0 318 601.208069 355.145111 913.321167 94.439186 -57.748440 53.574459 -1
1563120 -1 9.2515e+12 591.815 0 488.878 0 232 754.386230 276.412659 839.824585 -79.153923 40.641869 236.123993 -1
1563125 -1 1.1006e+13 626.197 0 518.013 0 276 650.326538 297.223846 869.730225 -47.389847 169.286728 -144.303757 -1
1563135 -1 1.0647e+13 626.485 0 512.320 0 267 584.920227 276.203644 877.139099 -158.038177 226.145966 259.226410 -1
1563140 -1 9.8097e+12 601.870 0 498.520 0 246 603.376404 496.525818 1007.888367 -50.360874 335.428314 417.646606 -1
1563153 -1 8.7729e+12 626.524 0 480.299 0 220 593.416138 414.575134 847.259338 224.645966 -229.628845 -228.042969 -1
1563175 -1 8.3343e+12 576.794 0 472.157 0 209 763.255615 388.895447 1039.877808 35.118870 35.829220 236.708710 -1
1563183 -1 9.73e+12 596.000 0 497.165 0 244 636.167664 377.838440 1037.248779 -40.641800 -63.285381 53.879494 -1
1563184 -1 1.2442e+13 690.959 0 539.621 0 312 642.260010 378.538116 995.449219 -216.998169 37.540813 301.014313 -1
1563190 -1 9.5306e+12 594.454 0 493.746 0 239 657.048645 323.723419 904.018982 -125.847015 -77.248688 -149.739166 -1
1563191 -1 1.0129e+13 651.769 0 503.866 0 254 730.882690 485.729492 923.789185 -118.797600 -169.450745 -1.287649 -1
1563194 -1 1.0528e+13 641.779 0 510.394 0 264 534.467529 517.035217 857.151062 43.354294 264.661316 57.544918 -1
1563195 -1 1.2681e+13 718.758 0 543.058 0 318 733.804260 417.194153 841.410889 40.745625 -207.037033 -11.690986 -1
1563205 -1 8.6932e+12 581.685 0 478.839 0 218 635.402771 418.092987 888.804443 34.571960 -97.331268 -318.729462 -1
1563206 -1 1.1604e+13 732.444 0 527.232 0 291 535.932556 434.873383 1023.007568 67.631706 184.904877 98.302139 -1
1563223 -1 8.7331e+12 596.014 0 479.570 0 219 644.905151 367.663635 1031.250000 -17.878521 124.463554 -25.516523 -1
1563243 -1 8.6134e+12 569.156 0 477.370 0 216 655.633911 387.080963 958.451294 -123.404449 -75.936638 11.247116 -1
1563248 -1 8.0153e+12 589.580 0 466.054 0 201 668.640076 453.316162 966.797913 60.137993 146.397522 101.913010 -1
1563279 -1 8.2545e+12 588.285 0 470.646 0 207 537.656372 468.714996 801.254944 156.898361 -300.389801 -42.576183 -1
1563286 -1 8.4938e+12 568.571 0 475.150 0 213 569.464966 335.716583 865.643982 88.419403 -154.225067 -102.429382 -1
1563287 -1 1.1644e+13 633.657 0 527.835 0 292 646.935059 327.601532 1012.440247 -64.592110 371.739838 163.335190 -1
1563289 -1 8.2944e+12 566.158 0 471.403 0 208 752.368286 502.697266 807.157715 -195.245239 99.200226 -26.020847 -1
1563294 -1 8.9324e+12 572.437 0 483.192 0 224 722.684204 459.502167 920.469177 -3.651546 305.279022 46.717369 -1
1563304 -1 1.1644e+13 650.799 0 527.835 0 292 618.546570 497.758850 1020.876526 -32.776348 29.281176 4.328404 -1
1563314 -1 1.1604e+13 645.353 0 527.232 0 291 687.364929 280.766144 953.536255 -86.942825 386.036652 259.795013 -1
1563316 -1 1.0567e+13 637.149 0 511.038 0 265 633.163208 442.581879 862.043762 351.862640 28.763920 2.473147 -1
1563328 -1 8.095e+12 553.473 0 467.595 0 203 664.593079 404.166779 804.506287 15.405053 -100.124039 226.106033 -1
1563353 -1 8.7729e+12 582.278 0 480.299 0 220 553.200684 370.457886 946.607056 -240.134705 -421.868317 -38.376419 -1
1563372 -1 9.4508e+12 641.311 0 492.365 0 237 764.177551 483.859650 1012.530762 -342.421021 93.984444 364.312103 -1
1563398 -1 1.0368e+13 626.578 0 507.803 0 260 663.905945 373.208008 790.413147 -22.960476 -234.227570 217.298630 -1
1563411 -1 9.8097e+12 606.812 0 498.520 0 246 635.859680 335.144714 969.205383 -370.663208 418.316742 57.611485 -1
1563414 -1 8.5735e+12 611.821 0 476.633 0 215 774.937317 295.341278 965.940918 490.152161 270.819031 277.139008 -1
1563442 -1 8.8527e+12 573.101 0 481.750 0 222 751.751160 452.320312 1007.463867 81.501610 165.039841 208.543625 -1
1563447 -1 8.414e+12 575.510 0 473.658 0 211 687.099976 342.105988 934.568420 64.559502 158.648758 110.235161 -1
1563476 -1 8.0153e+12 571.235 0 466.054 0 201 552.361145 507.507141 891.422119 578.408203 184.237717 -313.470306 -1
1563521 -1 1.0049e+13 648.783 0 502.540 0 252 694.709412 385.041809 906.809998 -204.532166 -79.790169 13.939889 -1
1563524 -1 8.0551e+12 554.196 0 466.826 0 202 634.675842 284.118134 792.175537 -177.448669 421.100739 -269.414978 -1
1563580 -1 8.414e+12 564.077 0 473.658 0 211 674.525574 341.302765 800.233765 -4.974206 16.327974 99.479057 -1
1563614 -1 8.2147e+12 579.570 0 469.887 0 206 531.186279 358.724365 990.347656 94.573891 -97.905350 -249.261139 -1
1563623 -1 8.1748e+12 577.258 0 469.125 0 205 707.456604 465.415131 1038.243408 551.630859 79.616516 293.542206 -1
1563624 -1 9.0919e+12 600.552 0 486.052 0 228 689.202087 386.153748 914.023743 144.334763 48.997543 -248.888351 -1
1563632 -1 8.414e+12 571.137 0 473.658 0 211 598.496582 455.921570 972.134949 -164.475739 -238.299118 -28.001820 -1
1563675 -1 8.2147e+12 600.090 0 469.887 0 206 618.609314 351.647400 838.786133 -233.907806 -240.553131 90.704872 -1
1563680 -1 9.6901e+12 608.131 0 496.485 0 243 784.020386 403.173035 983.396667 -71.243248 -214.849625 322.744781 -1
1563785 -1 8.8527e+12 631.676 0 481.750 0 222 745.695312 314.272766 888.384094 90.831261 104.301598 -164.205460 -1
1563806 -1 8.1349e+12 546.181 0 468.361 0 204 768.872803 363.408569 903.811768 25.899004 29.919634 -128.374451 -1
1563836 -1 9.0521e+12 636.147 0 485.340 0 227 764.489807 327.304169 828.537415 -179.259552 -295.709015 -155.772293 -1
1563853 -1 8.414e+12 620.802 0 473.658 0 211 680.800537 341.664642 885.628967 -225.668228 -63.431389 97.960556 -1
1563924 -1 8.095e+12 597.580 0 467.595 0 203 567.018616 321.250519 922.783325 83.370621 291.237701 -13.276707 -1
1563952 -1 8.5337e+12 565.996 0 475.892 0 214 597.473022 338.455078 958.590027 -439.261261 71.790733 -165.469360 -1
1563959 -1 8.6932e+12 620.002 0 478.839 0 218 618.517334 432.094055 878.582153 267.252777 -144.953812 -278.408020 -1
1564113 -1 8.5735e+12 625.345 0 476.633 0 215 746.831360 503.216858 970.719971 42.083252 -168.300797 165.783997 -1
1564145 -1 8.6134e+12 606.136 0 477.370 0 216 558.916870 368.975403 846.530701 81.583328 -153.781860 -117.116722 -1
1564258 -1 8.095e+12 630.882 0 467.595 0 203 695.997864 368.200165 1000.006226 156.513062 -431.862518 129.519287 -1
1601549 -1 1.7067e+13 701.890 0 599.587 0 428 740.657288 694.838379 93.959091 177.199356 -438.187103 -118.478477 -1
1601556 -1 1.934e+13 798.285 0 625.103 0 485 629.813293 580.200317 130.133560 204.317856 -495.077362 -319.868408 -1
1601569 -1 2.3129e+13 780.009 0 663.509 0 580 698.833008 603.716370 124.556427 -367.127899 -194.450378 -789.950256 -1
1601573 -1 1.3598e+13 649.841 0 555.847 0 341 727.385986 664.685791 53.449802 122.838852 -214.986252 -86.536972 -1
1601581 -1 1.0926e+13 630.574 0 516.759 0 274 560.966248 694.620483 174.586960 -327.797760 -418.338928 422.340149 -1
1601583 -1 9.4907e+12 579.473 0 493.056 0 238 559.940369 694.449646 176.414551 103.814110 -548.670471 -74.299835 -1
1601591 -1 1.1804e+13 620.031 0 530.235 0 296 606.338196 567.136536 15.522126 112.590118 -463.805969 -82.480934 -1
1601597 -1 1.4515e+13 689.200 0 568.074 0 364 536.214355 558.004333 4.670567 85.084023 -210.654770 1.911159 -1
1601608 -1 8.9324e+12 489.355 0 483.192 0 224 545.089294 773.041321 105.733383 -459.768555 -395.840240 -422.501740 -1
1601610 -1 8.7729e+12 568.964 0 480.299 0 220 544.729431 772.934143 105.408211 339.598511 -169.386215 -64.717842 -1
1601619 -1 1.0807e+13 617.520 0 514.866 0 271 667.019836 640.376526 83.789581 55.712582 -535.265259 40.495995 -1
1601628 -1 1.2521e+13 634.640 0 540.772 0 314 655.694214 573.866699 52.693027 69.576729 -260.915649 -33.425716 -1
1601631 -1 1.28e+13 681.873 0 544.761 0 321 730.129333 541.951294 84.636917 -345.845306 -36.405380 -167.531433 -1
1601632 -1 1.0009e+13 603.682 0 501.875 0 251 729.376892 542.858032 85.406242 -156.211502 -199.953247 -526.520203 -1
1601633 -1 2.8791e+13 865.491 0 713.756 0 722 637.251648 568.953857 106.758263 -291.143799 100.898422 -223.382843 -1
1601639 -1 1.4396e+13 663.529 0 566.509 0 361 526.696533 773.623718 128.764984 77.862511 197.709457 -318.228180 -1
1601643 -1 2.0058e+13 746.774 0 632.742 0 503 687.979309 562.529236 9.246715 10.726813 -7.123114 -256.916840 -1
1601651 -1 1.0049e+13 601.337 0 502.540 0 252 591.594788 629.524536 10.051529 -4.781100 -825.084045 -307.653259 -1
1601653 -1 8.7331e+12 566.242 0 479.570 0 219 552.449219 772.644897 70.088181 -689.984070 282.741699 135.706604 -1
1601655 -1 8.3742e+12 556.619 0 472.909 0 210 551.302795 774.258484 69.711403 -303.008240 -355.259674 434.516876 -1
1601657 -1 2.4923e+13 806.408 0 680.243 0 625 681.369568 713.902649 124.858398 351.204865 -17.140675 -14.270250 -1
1601658 -1 2.1813e+13 769.094 0 650.679 0 547 710.148926 760.587524 187.656372 -67.312660 246.445435 12.644006 -1
1601660 -1 8.6533e+12 585.028 0 478.106 0 217 681.279846 688.497375 233.484497 295.223907 211.725250 -285.168579 -1
1601675 -1 8.8926e+12 573.899 0 482.472 0 223 585.412964 684.878540 184.695419 -177.108856 545.676514 27.199625 -1
1601688 -1 1.5831e+13 682.528 0 584.747 0 397 542.375244 563.654541 160.910660 -345.093567 482.154999 118.440834 -1
1601693 -1 8.1748e+12 547.071 0 469.125 0 205 766.773315 725.801819 244.245483 45.777847 148.581619 -185.102539 -1
1601695 -1 1.1046e+13 608.645 0 518.638 0 277 766.691223 726.741272 244.120789 337.787781 -720.133667 210.434875 -1
1601697 -1 1.2282e+13 661.041 0 537.305 0 308 610.683533 527.614014 207.856964 -418.244934 -191.208664 -290.131378 -1
1601704 -1 1.2362e+13 661.401 0 538.466 0 310 766.923584 538.982605 27.933903 -320.491699 -418.689789 -9.819168 -1
1601708 -1 1.2162e+13 627.514 0 535.555 0 305 602.351379 574.927307 244.954498 -34.516083 -573.968079 -264.217102 -1
1601711 -1 9.9692e+12 658.942 0 501.207 0 250 572.674622 627.038269 160.287476 -146.504654 -202.642654 295.285614 -1
1601722 -1 9.3711e+12 584.418 0 490.976 0 235 721.063171 656.307495 40.524158 119.759781 -728.196594 164.484634 -1
1601741 -1 1.7346e+13 732.919 0 602.838 0 435 665.303955 777.391968 230.811310 530.200806 -65.625664 -174.391312 -1
1601746 -1 1.6469e+13 737.157 0 592.499 0 413 545.137146 689.682251 218.461533 -240.286407 48.873692 -474.063141 -1
1601751 -1 2.0138e+13 788.362 0 633.580 0 505 671.254517 642.576294 219.534882 335.682220 308.457367 -26.313639 -1
1601763 -1 1.8064e+13 757.786 0 611.041 0 453 768.436096 666.599426 196.024765 475.250580 46.641956 446.813171 -1
1601768 -1 9.7699e+12 651.992 0 497.844 0 245 561.182129 784.790405 101.081734 -614.144287 -30.806244 116.596237 -1
1601770 -1 2.1095e+13 774.160 0 643.462 0 529 674.954773 642.379822 213.265656 -47.625683 283.545685 233.228470 -1
1601771 -1 1.1764e+13 673.650 0 529.637 0 295 785.247620 733.155212 112.812546 117.335579 216.879944 -173.585709 -1
1601774 -1 1.5791e+13 731.232 0 584.255 0 396 654.426636 764.755859 14.198355 -246.227631 -267.713348 121.942009 -1
1601776 -1 1.4515e+13 688.218 0 568.074 0 364 628.202515 579.313599 126.122528 344.672394 -33.983971 -55.910500 -1
1601782 -1 8.8128e+12 580.054 0 481.026 0 221 546.420166 565.273926 159.390594 -772.626770 -135.967422 63.270653 -1
1601795 -1 2.0257e+13 761.911 0 634.832 0 508 564.757263 684.150513 201.880447 -209.381805 -31.794371 -594.588135 -1
1601824 -1 1.3837e+13 677.321 0 559.089 0 347 786.918823 735.383118 107.903366 21.157389 14.930027 86.295662 -1
1601828 -1 9.9692e+12 605.225 0 501.207 0 250 765.743286 564.874756 53.006016 88.229210 -430.117767 -155.891235 -1
1601844 -1 8.7729e+12 611.149 0 480.299 0 220 624.721863 552.933472 191.287857 -316.825134 312.057129 -22.275272 -1
1601849 -1 8.0153e+12 569.416 0 466.054 0 201 667.887817 752.521912 126.579330 247.747162 48.955711 88.196625 -1
1601856 -1 8.4938e+12 512.681 0 475.150 0 213 730.810608 746.794434 4.215675 -83.188278 -3.321646 -179.449783 -1
1601872 -1 9.3312e+12 576.187 0 490.278 0 234 536.209717 569.575073 165.219452 -61.046177 -306.823456 -258.662781 -1
1601875 -1 1.0528e+13 626.322 0 510.394 0 264 733.442749 674.644714 52.166332 4.229468 -335.119171 106.742485 -1
1601878 -1 1.5153e+13 709.442 0 576.278 0 380 528.887268 724.178650 102.877464 -247.713165 112.537270 58.382072 -1
1601883 -1 1.6629e+13 799.230 0 594.406 0 417 717.985962 657.882812 147.036087 -65.056534 -100.606392 -529.831177 -1
1601900 -1 1.2322e+13 646.205 0 537.886 0 309 532.774109 704.901184 211.001724 -262.868591 -470.005493 97.349663 -1
1601910 -1 1.1285e+13 634.128 0 522.356 0 283 667.216309 781.229614 212.930008 353.668091 34.515411 548.645874 -1
1601912 -1 1.0049e+13 630.930 0 502.540 0 252 721.743469 609.515564 77.553955 -322.072327 -19.746355 -48.036282 -1
1601929 -1 1.1764e+13 661.033 0 529.637 0 295 681.289673 581.527283 132.174866 -335.619019 300.838776 -581.463196 -1
1601932 -1 1.3199e+13 681.836 0 550.360 0 331 660.535645 605.497498 47.060940 183.520309 -448.567383 24.014257 -1
1601933 -1 1.4555e+13 698.181 0 568.593 0 365 754.696777 689.070557 101.978012 -4.903096 -253.585663 -156.601654 -1
1601948 -1 8.2545e+12 554.814 0 470.646 0 207 674.247986 523.587524 162.966660 192.835449 -354.583832 84.513451 -1
1601975 -1 1.4874e+13 691.536 0 572.717 0 373 560.436340 644.484192 112.716316 -203.014999 -145.112961 24.656260 -1
1602008 -1 1.0886e+13 636.478 0 516.129 0 273 652.207581 756.720459 9.872594 121.280731 -2.461498 234.929459 -1
1602010 -1 8.6932e+12 570.947 0 478.839 0 218 639.528564 576.578552 127.467255 -265.337982 114.272232 -657.859314 -1
1602017 -1 8.6533e+12 646.622 0 478.106 0 217 767.996277 739.855713 192.208649 276.837616 18.885025 424.532684 -1
1602031 -1 1.0926e+13 626.495 0 516.759 0 274 777.856995 570.520508 25.633759 -43.202072 -537.582825 124.618805 -1
1602037 -1 7.9754e+12 580.118 0 465.280 0 200 784.961182 731.357056 121.584419 22.760923 105.846779 -315.250916 -1
1602039 -1 8.1349e+12 604.767 0 468.361 0 204 735.489014 661.247253 67.233521 39.898998 -304.505798 -99.871254 -1
1602050 -1 1.0248e+13 642.183 0 505.842 0 257 744.654297 581.068298 213.987289 95.317757 9.251297 -140.772079 -1
1602054 -1 1.3e+13 688.151 0 547.575 0 326 727.072388 557.872375 222.310822 98.905899 246.944336 -182.333954 -1
1602058 -1 1.3957e+13 770.321 0 560.695 0 350 719.237549 604.752991 79.125542 -56.866043 -42.253010 -309.824036 -1
1602059 -1 8.3343e+12 591.429 0 472.157 0 209 724.905273 623.321289 55.008572 -12.076218 342.537018 -6.839534 -1
1602064 -1 1.2123e+13 628.235 0 534.969 0 304 710.729309 601.286621 159.902802 -34.753208 32.582912 -479.847900 -1
1602070 -1 1.0208e+13 595.183 0 505.185 0 256 726.498962 563.522156 101.176071 -439.590118 -72.027473 -530.809937 -1
1602090 -1 9.5705e+12 605.930 0 494.434 0 240 536.655151 543.489563 97.883194 72.052406 73.689354 -228.564804 -1
1602104 -1 8.2147e+12 563.039 0 469.887 0 206 573.417053 628.466553 178.995117 -392.834381 -267.660553 -250.621674 -1
1602107 -1 1.3558e+13 724.592 0 555.304 0 340 642.175598 744.568420 47.842491 528.719666 76.580925 37.609932 -1
1602111 -1 1.1285e+13 702.268 0 522.356 0 283 635.689453 587.887207 214.912766 -345.903931 -206.401337 -143.395676 -1
1602124 -1 8.6533e+12 595.206 0 478.106 0 217 658.111511 725.866699 74.545464 379.277527 -81.172142 -321.698883 -1
1602126 -1 1.1365e+13 674.876 0 523.583 0 285 728.426331 652.049988 10.814010 -293.846313 -48.258286 110.808609 -1
1602129 -1 8.0551e+12 569.760 0 466.826 0 202 767.897888 777.367004 4.554090 -36.180321 49.565083 12.641787 -1
1602138 -1 9.3312e+12 585.368 0 490.278 0 234 625.675842 535.227112 88.098709 5.774251 213.372894 -152.265625 -1
1602159 -1 1.1285e+13 680.548 0 522.356 0 283 774.181396 547.874512 257.884460 334.280121 87.408768 65.532143 -1
1602174 -1 9.0122e+12 598.262 0 484.626 0 226 725.133057 559.775208 223.828751 381.904388 45.719894 -183.447754 -1
1602180 -1 1.4435e+13 723.617 0 567.031 0 362 785.940796 732.739197 102.001419 34.625801 -244.233017 69.852066 -1
1602191 -1 1.2442e+13 654.423 0 539.621 0 312 730.461304 556.111023 231.017624 118.252502 195.849167 -306.652008 -1
1602219 -1 9.6103e+12 612.982 0 495.119 0 241 765.062195 669.827637 15.580909 -299.750305 -571.547119 114.422287 -1
1602225 -1 1.0727e+13 652.286 0 513.596 0 269 660.920837 612.685486 47.531860 25.561737 -524.249512 -75.478340 -1
1602230 -1 9.73e+12 603.769 0 497.165 0 244 776.028870 777.761536 249.495331 354.176514 124.975639 -103.087303 -1
1602238 -1 9.2515e+12 586.925 0 488.878 0 232 551.719360 746.458801 105.020821 -425.843536 180.232712 -237.952454 -1
1602247 -1 1.1245e+13 612.198 0 521.740 0 282 607.319519 527.570496 207.516663 -114.005234 186.383041 -438.752289 -1
1602273 -1 1.1524e+13 651.480 0 526.021 0 289 599.312439 783.556763 145.905731 -72.923347 -34.991447 -95.854874 -1
1602275 -1 8.5337e+12 562.037 0 475.892 0 214 721.678406 769.963196 131.207657 134.614105 33.915539 39.008457 -1
1602299 -1 1.0049e+13 604.296 0 502.540 0 252 542.198669 577.319031 7.916397 407.198517 -288.131836 -244.330673 -1
1602309 -1 1.0767e+13 656.093 0 514.232 0 270 557.109985 606.672546 122.750587 3.009021 -272.820282 225.595139 -1
1602323 -1 1.0208e+13 604.560 0 505.185 0 256 541.815369 681.467712 214.732224 -78.697693 371.675720 -222.810379 -1
1602335 -1 1.0368e+13 608.622 0 507.803 0 260 576.322571 685.255554 97.756927 -376.925598 -21.636259 145.615189 -1
1602346 -1 8.2545e+12 603.840 0 470.646 0 207 585.612793 633.500122 26.847015 183.661713 -611.169983 46.038437 -1
1602361 -1 8.8527e+12 577.977 0 481.750 0 222 742.565308 772.607849 164.799469 21.425650 64.454948 61.804550 -1
1602376 -1 8.2545e+12 596.901 0 470.646 0 207 580.962769 624.592712 64.684097 169.458862 -339.995361 -71.988503 -1
1602383 -1 1.0886e+13 652.072 0 516.129 0 273 705.209290 632.089172 56.874275 50.637497 200.639114 -205.162354 -1
1602418 -1 9.2913e+12 680.008 0 489.579 0 233 700.745422 722.704407 258.570740 -174.729462 0.020589 -13.540472 -1
1602433 -1 9.1318e+12 598.283 0 486.761 0 229 683.080444 758.690002 229.216614 160.152084 -95.857544 -101.818008 -1
1602436 -1 8.9723e+12 632.697 0 483.910 0 225 691.164490 670.042603 229.191086 -134.391251 -65.955444 59.948730 -1
1602453 -1 9.5306e+12 636.069 0 493.746 0 239 565.849548 562.481750 258.924683 -61.768204 -8.181128 -28.386606 -1
1602469 -1 9.0919e+12 579.127 0 486.052 0 228 547.760803 779.558044 50.343472 -246.834290 -31.419470 441.896820 -1
1602477 -1 8.6533e+12 580.608 0 478.106 0 217 558.694580 607.944946 128.782059 17.043873 -219.849701 196.651352 -1
1602487 -1 8.4539e+12 587.208 0 474.405 0 212 651.828491 697.283325 259.421082 45.905746 -190.446564 -108.671478 -1
1602495 -1 9.5306e+12 610.022 0 493.746 0 239 614.473633 560.787292 13.506124 72.224243 225.331497 -113.420189 -1
1602559 -1 8.6134e+12 591.727 0 477.370 0 216 724.847900 561.761169 193.047607 24.264484 -34.215809 69.205757 -1
1602582 -1 8.3742e+12 573.685 0 472.909 0 210 625.176514 534.571350 91.607941 15.271597 77.429245 -733.637634 -1
1602597 -1 1.0368e+13 621.978 0 507.803 0 260 528.335144 605.513672 219.896774 -391.243286 -21.524828 -364.523315 -1
1602607 -1 1.0807e+13 659.568 0 514.866 0 271 738.003784 692.112122 250.780701 466.846924 -363.620819 44.912945 -1
1602609 -1 9.3711e+12 624.775 0 490.976 0 235 533.570374 573.034180 187.446594 -26.877506 88.274063 -288.576874 -1
1602611 -1 1.0488e+13 735.959 0 509.749 0 263 680.608521 711.283508 104.418793 131.564941 -28.114513 -277.490143 -1
1602615 -1 9.73e+12 601.357 0 497.165 0 244 558.386658 766.197693 117.968735 -507.986084 68.790749 -134.711716 -1
1602619 -1 9.9294e+12 610.324 0 500.538 0 249 676.855469 730.543518 200.686340 237.813202 218.627441 -133.370926 -1
1602637 -1 8.1748e+12 576.036 0 469.125 0 205 606.905945 586.317017 160.311310 -284.542114 46.223015 15.681915 -1
1602647 -1 9.6502e+12 597.368 0 495.803 0 242 525.893311 651.532104 131.216125 -74.684563 -44.395813 -105.254738 -1
1602654 -1 8.5735e+12 584.992 0 476.633 0 215 707.244751 640.362061 7.561044 313.859314 -199.134125 -233.176727 -1
1602663 -1 8.5735e+12 564.052 0 476.633 0 215 673.836121 544.302124 53.538101 152.946167 -1.823479 -344.805450 -1
1602676 -1 9.2515e+12 634.950 0 488.878 0 232 561.348572 634.339478 21.811920 287.845184 -498.640045 -89.906883 -1
1602691 -1 8.0153e+12 559.185 0 466.054 0 201 723.668213 666.875610 102.280220 -8.480087 -433.856201 -307.435822 -1
1602704 -1 9.0919e+12 581.339 0 486.052 0 228 601.341431 780.620972 145.760986 -328.030029 254.225113 -35.861683 -1
1602705 -1 8.5337e+12 595.268 0 475.892 0 214 732.713623 649.477966 260.018280 337.172943 276.254333 -155.364243 -1
